intake_id,analysis_team,assigned_to,assigned_specialist,tester_completed_by,status,received_on,specialist_assigned_on,actual_start,delivered_on,actual_end,effort_level,project_flag,total_tat_days,assignment_tat_days,pre_work_tat_days,execution_tat_days,closure_tat_days,primary_employee,employee_id,employee_type,active_status,effort_score,project_score,team_median_tat,team_tat_score,complexity_weight_raw,complexity_weight,month,avg_concurrent_requests,employee_median_tat,relative_tat,effectiveness_score
REQ-10374,Team F,E006,E006,E006,Completed,2025-06-14,2025-06-16 01:27:35.121687,2025-06-18 05:25:31.362202,2025-06-28 18:00:29.994266,2025-06-29 20:39:30.192397000,Medium,0,15.860766115706019,2.060823167673611,2.1652342652199077,10.524289722962964,1.110418959849537,E006,E006,FTE,Active,2,0,10.083046207471064,2.625,4.625,4.391304347826087,2025-06,1.6842105263157894,7.964227698483796,0.7898632550729241,9.36349546502472
REQ-10375,Team B,E001,E001,E001,Completed,2024-03-17,2024-03-17 16:39:57.481141,2024-03-21 02:35:43.289370,2024-04-02 23:58:03.589619,2024-04-04 05:40:16.617192000,Low,0,18.23630343972222,0.6944152909837963,3.413724632280093,12.890512734363426,1.2376507820949074,E001,E001,FTE,Active,1,0,13.013392610353009,3.0,4.0,3.739130434782609,2024-03,1.2142857142857142,8.140595107465277,0.6255551762104602,7.258148990649391
REQ-10377,Team F,E015,E015,E015,Completed,2025-01-03,2025-01-04 09:36:01.552796,2025-01-05 03:47:15.544395,2025-01-12 22:09:21.394701,2025-01-14 17:23:45.870737000,High,1,11.724836466863426,1.400017972175926,0.7578008286921296,7.765345489652778,1.8016721763425927,E015,E015,Dedicated Contractor,Active,3,4,10.083046207471064,2.625,9.625,9.608695652173912,2025-01,1.9230769230769231,7.765345489652778,0.7701388379931277,23.993415158384867
REQ-10378,Team A,E015,E015,E016,Completed,2025-11-01,2025-11-02 21:40:06.981133,2025-11-05 07:29:11.378695,2025-11-08 01:53:25.448083,2025-11-10 05:18:39.503892000,High,0,9.221290554305554,1.9028585779282408,2.409078675486111,2.7668295068055557,2.142523794085648,E015,E015,Dedicated Contractor,Active,3,0,6.8314159208854175,1.5,4.5,4.260869565217391,2025-11,1.9230769230769231,7.765345489652778,1.136710980502899,7.208498970851165
REQ-10379,Team A,E013,E013,E013,Completed,2024-12-28,2024-12-30 00:11:35.954750,2024-12-31 04:41:45.992942,2025-01-09 22:07:50.169964,2025-01-11 02:17:51.181398000,Medium,0,14.095731266180557,2.008055031828704,1.1876161827777778,9.726437234050925,1.1736228175231482,E013,E013,Shared Contractor,Active,2,0,6.8314159208854175,1.5,3.5,3.217391304347826,2024-12,1.6923076923076923,7.271221182193287,1.0643798103352586,5.11548227488146
REQ-10380,Team G,E006,E006,E006,Completed,2024-03-17,2024-03-18 17:43:16.200930,2024-03-22 15:49:02.125986,2024-03-27 02:06:24.239262,2024-03-30 07:02:12.187334000,Medium,1,13.293196612662037,1.7383819552083333,3.920670428888889,4.428728162916667,3.2054160656481483,E006,E006,FTE,Active,2,4,5.228315591921296,0.375,6.375,6.217391304347826,2024-03,1.6842105263157894,7.964227698483796,1.5232874830260792,6.874208576968653
REQ-10381,Team F,E008,E008,E012,Completed,2025-04-08,2025-04-10 11:42:37.408785,2025-04-11 19:54:50.952292,2025-04-22 15:48:25.881844,2025-04-25 02:32:23.093918000,Medium,1,17.10582284627315,2.487932972048611,1.3418234202199073,10.828876499444444,2.4471899545601854,E008,E008,FTE,Active,2,4,10.083046207471064,2.625,8.625,8.565217391304348,2025-04,1.9285714285714286,9.410966931585648,0.9333456118263708,17.698303105587016
REQ-10382,Team F,E021,E021,E022,Completed,2025-09-04,2025-09-05 22:26:41.891804,2025-09-09 13:58:21.787809,2025-09-17 01:59:01.797461,2025-09-19 19:41:13.901680000,Low,1,15.820299787962961,1.935207081064815,3.6469895370949073,7.500463074675927,2.7376400951273148,E021,E021,FTE,Active,1,4,10.083046207471064,2.625,7.625,7.521739130434782,2025-09,1.3888888888888888,8.552927192233795,0.8482483384729982,12.315803556052813
REQ-10383,Team B,E009,E009,E009,Completed,2025-09-16,2025-09-17 19:36:18.869047,2025-09-19 20:21:05.445390,2025-09-27 23:43:32.862675,2025-10-10 04:47:34.205474000,Low,0,24.19970145224537,1.8168850584143517,2.031094633599537,8.140595107465277,12.211126652766204,E009,E009,FTE,Active,1,0,13.013392610353009,3.0,4.0,3.739130434782609,2025-09,1.75,8.168770140862268,0.6277202560048388,10.424194851566371
REQ-10384,Team E,E011,E011,E011,Completed,2025-01-01,2025-01-04 12:57:58.847073,2025-01-05 17:52:22.882945,2025-01-07 22:19:50.598083,2025-01-09 06:20:59.099948000,Low,0,8.264572916064814,3.5402644337152775,1.2044448596296295,2.1857374437268517,1.3341261789930556,E011,E011,FTE,Active,1,0,5.667382061608796,0.75,1.75,1.391304347826087,2025-01,1.875,7.933169563703704,1.399794380802998,1.8636277498681082
REQ-10385,Team D,E001,E001,E001,Completed,2025-11-04,2025-11-06 02:17:36.435994,2025-11-08 16:48:16.543235,2025-11-14 19:25:27.241273,2025-11-15 00:13:27.241273000,Medium,0,11.009343070289352,2.0955606017824073,2.6046308708449075,6.109151597662037,0.2,E001,E001,FTE,Active,2,0,7.707467308356481,1.875,3.875,3.608695652173913,2025-11,1.2142857142857142,8.140595107465277,1.056195865876615,4.14883992563521
REQ-10386,Team G,E017,E017,E017,Completed,2025-08-14,2025-08-16 12:34:30.707293,2025-08-17 01:37:33.669631,2025-08-25 05:00:01.086916,2025-08-26 16:59:29.107779500,Medium,0,12.707975784484955,2.5239665195949077,0.5437842863194444,8.140595107465277,1.4996298711053242,E017,E017,FTE,Active,2,0,5.228315591921296,0.375,2.375,2.0434782608695654,2025-08,1.8235294117647058,8.315835871724538,1.5905382384670934,2.3428186892185408
REQ-10387,Team A,E016,E016,E016,Completed,2024-06-22,2024-06-23 13:55:42.670658,2024-06-24 21:04:02.667605,2024-07-03 00:26:30.084890,2024-07-05 15:59:04.169524000,High,1,13.666020480601853,1.5803549844675924,1.2974536683680555,8.140595107465277,2.6476167203009258,E016,E016,FTE,Active,3,4,6.8314159208854175,1.5,8.5,8.434782608695652,2024-06,1.7333333333333334,8.140595107465277,1.1916409719070622,12.269039249023674
REQ-10388,Team B,E020,E020,E020,Completed,2025-04-03,2025-04-04 19:36:18.869047,2025-04-07 21:52:45.782425,2025-04-23 17:08:09.958326,2025-04-23 23:25:00.944700000,Medium,0,20.975705378472224,1.8168850584143517,3.0947559418750004,15.802363147002314,0.26170123118055555,E020,E020,Shared Contractor,Active,2,0,13.013392610353009,3.0,5.0,4.782608695652174,2025-04,1.55,9.131754784027779,0.7017197634353142,10.564108159031804
REQ-10389,Team B,E019,E002,E010,Completed,2024-12-14,2024-12-14 18:06:26.252438,2024-12-16 22:01:29.746884,2024-12-29 01:03:36.636925,2024-12-31 03:24:07.952593000,High,1,17.141758710567128,0.7544705143287037,2.1632348894212963,12.126468634733795,2.0975846720833333,E019,E019,FTE,Active,3,4,13.013392610353009,3.0,10.0,10.0,2024-12,1.6,8.140595107465277,0.6255551762104602,25.57728016403944
REQ-10390,Team B,E017,E017,E009,Completed,2024-01-10,2024-01-12 10:39:39.105564,2024-01-13 19:43:55.796534,2024-01-21 23:06:23.213819,2024-01-30 17:23:17.139167000,Low,0,20.72450392554398,2.4442026106944446,1.3779709603009258,8.140595107465277,8.761735247083333,E017,E017,FTE,Active,1,0,13.013392610353009,3.0,4.0,3.739130434782609,2024-01,1.8235294117647058,8.315835871724538,0.6390213621241815,10.670088241784962
REQ-10391,Team G,E001,E001,E005,Completed,2024-04-01,2024-04-03 22:11:54.171914,2024-04-04 05:23:54.171914,2024-04-09 10:52:40.639056,2024-04-10 22:52:08.659919500,Low,0,9.952878008327547,2.924932545300926,0.3,5.228315591921296,1.4996298711053242,E001,E001,FTE,Active,1,0,5.228315591921296,0.375,1.375,1.0,2024-04,1.2142857142857142,8.140595107465277,1.557020605267973,0.7798777422580917
REQ-10392,Team G,E018,E018,E018,Completed,2025-05-10,2025-05-12 05:35:47.645191,2025-05-13 17:06:56.696205,2025-05-14 17:06:56.696205,2025-05-15 05:58:00.975584000,Low,1,5.248622402592592,2.233190337858796,1.4799658682175925,1.0,0.5354661965162038,E018,E018,Dedicated Contractor,Active,1,4,5.228315591921296,0.375,5.375,5.173913043478261,2025-05,1.8,8.140595107465277,1.557020605267973,5.981323205840321
REQ-10393,Team G,E007,E007,E007,Completed,2025-10-18,2025-10-21 02:28:01.913997,2025-10-26 22:32:37.585539,2025-11-01 22:53:03.784191,2025-11-04 09:31:02.186368000,Medium,0,17.396553082962964,3.102799930520834,5.836523976180556,6.014192114027778,2.4430370622337962,E007,E007,Dedicated Contractor,Active,2,0,5.228315591921296,0.375,2.375,2.0434782608695654,2025-10,1.631578947368421,7.888772195081018,1.5088553964245415,2.2096856449865614
REQ-10394,Team B,E021,E021,E024,Completed,2025-10-02,2025-10-04 14:04:25.496716,2025-10-06 00:04:22.778047,2025-10-11 12:05:41.326842,2025-10-14 02:11:28.504679000,Low,0,12.091302137488427,2.5864062119907407,1.4166352005902778,5.50090912957176,2.5873515953356483,E021,E021,FTE,Active,1,0,13.013392610353009,3.0,4.0,3.739130434782609,2025-10,1.3888888888888888,8.552927192233795,0.6572403867558242,7.901578812905817
REQ-10395,Team G,E011,E011,E011,Completed,2025-09-30,2025-10-03 04:16:59.579511,2025-10-04 10:31:13.462955,2025-10-08 06:34:34.911955,2025-10-09 00:51:57.726443000,High,1,9.036084796793983,3.178467355451389,1.2598829102314815,3.8356649189814815,0.7620696121296296,E011,E011,FTE,Active,3,4,5.228315591921296,0.375,7.375,7.260869565217392,2025-09,1.875,7.933169563703704,1.5173471119382889,8.972324346662942
REQ-10396,Team D,E017,E017,E005,Completed,2024-07-02,2024-07-04 14:18:58.892613,2024-07-07 21:51:59.220722,2024-07-16 08:39:38.135705,2024-07-17 22:58:00.849647000,Low,0,15.956954278321758,2.5965149607986113,3.3145871308912036,8.44975596045139,1.5960962261805556,E017,E017,FTE,Active,1,0,7.707467308356481,1.875,2.875,2.5652173913043477,2024-07,1.8235294117647058,8.315835871724538,1.078932357287907,4.335535336406246
REQ-10397,Team B,E007,E007,E007,Completed,2025-07-01,2025-07-03 10:25:46.293930,2025-07-05 11:23:59.983967,2025-07-18 15:51:23.944989,2025-07-20 07:33:30.822779000,Low,0,19.314940078460648,2.4345635871527778,2.0404362272800927,13.185693993310187,1.6542462707175927,E007,E007,Dedicated Contractor,Active,1,0,13.013392610353009,3.0,4.0,3.739130434782609,2025-07,1.631578947368421,7.888772195081018,0.6062041184252738,10.063749673465574
REQ-10398,Team D,E017,E017,E018,Completed,2025-11-13,2025-11-14 15:18:18.796565,2025-11-16 19:15:12.790211,2025-11-23 00:42:50.143864,2025-11-24 11:16:27.577477000,Medium,0,11.469763628206017,1.637717552835648,2.164513815347222,6.227515667280092,1.4400165927430555,E017,E017,FTE,Active,2,0,7.707467308356481,1.875,3.875,3.608695652173913,2025-11,1.8235294117647058,8.315835871724538,1.078932357287907,6.099142930876584
REQ-10399,Team E,E005,E005,E011,Completed,2024-02-03,2024-02-05 15:45:42.113215,2024-02-08 09:56:10.025484,2024-02-14 14:20:45.157722,2024-02-15 18:10:16.930328000,High,1,12.757140397314815,2.656737421469907,2.7572675031134257,6.183739956458334,1.1593955162731482,E005,E005,Shared Contractor,Active,3,4,5.667382061608796,0.75,7.75,7.6521739130434785,2024-02,1.5833333333333333,7.106494622222222,1.2539289825477031,9.662382955985773
REQ-10400,Team B,E001,E001,E001,Completed,2025-04-27,2025-04-28 11:31:03.318843,2025-04-28 18:43:03.318843,2025-05-08 16:12:58.509912,2025-05-09 06:58:18.988593000,High,0,12.290497553159723,1.4798995236458334,0.3,9.895777674409723,0.6148203551041667,E001,E001,FTE,Active,3,0,13.013392610353009,3.0,6.0,5.826086956521739,2025-04,1.2142857142857142,8.140595107465277,0.6255551762104602,11.30920889240719
REQ-10401,Team A,E001,E001,E001,Completed,2025-01-14,2025-01-16 01:55:15.651356,2025-01-18 15:17:31.301037,2025-01-19 17:11:19.793001,2025-01-21 18:15:25.284318000,High,0,7.760709309236111,2.080042261064815,2.557125575011574,1.0790334718055556,2.0445080013541665,E001,E001,FTE,Active,3,0,6.8314159208854175,1.5,4.5,4.260869565217391,2025-01,1.2142857142857142,8.140595107465277,1.1916409719070622,4.341838830195728
REQ-10403,Team A,E022,E022,E022,Completed,2024-06-03,2024-06-04 00:21:50.696343,2024-06-07 01:21:58.859432,2024-06-15 04:44:26.276717,2024-06-16 16:43:54.297580500,High,1,13.697156221996527,1.0151700965625001,3.0417611468634256,8.140595107465277,1.4996298711053242,E022,E022,FTE,Active,3,4,6.8314159208854175,1.5,8.5,8.434782608695652,2024-06,1.45,8.140595107465277,1.1916409719070622,10.263523217933265
REQ-10404,Team C,E022,E022,E022,Completed,2024-09-08,2024-09-08 18:28:29.398424,2024-09-11 00:29:24.386132,2024-09-21 13:20:33.463848,2024-09-22 07:37:35.424724000,Medium,1,14.317771119490741,0.7697847039814815,2.2506364318055554,10.535521732824074,0.7618282508796296,E022,E022,FTE,Active,2,4,8.919905509016203,2.25,8.25,8.173913043478262,2024-09,1.45,8.140595107465277,0.9126324375562944,12.986798874670061
REQ-10405,Team E,E024,E024,E024,Completed,2024-07-13,2024-07-13 15:50:55.352909,2024-07-18 02:34:03.734920,2024-07-24 23:24:53.926060,2024-07-25 19:38:51.294755000,Low,1,12.818649244849537,0.6603628808912038,4.446624791793981,6.868636471527778,0.8430251006365741,E024,E024,FTE,Active,1,4,5.667382061608796,0.75,5.75,5.565217391304348,2024-07,1.368421052631579,9.16785634474537,1.6176527795521336,4.70778447451543
REQ-10406,Team D,E020,E020,E014,Completed,2024-06-29,2024-07-01 22:42:06.155578,2024-07-05 17:54:41.396635,2024-07-13 21:17:08.813920,2024-07-19 20:26:46.666295000,High,0,20.85192900804398,2.945904578449074,3.800407882604167,8.140595107465277,5.965021439525463,E020,E020,Shared Contractor,Active,3,0,7.707467308356481,1.875,4.875,4.6521739130434785,2024-06,1.55,9.131754784027779,1.1847931906408578,6.086184173051343
REQ-10407,Team D,E021,E021,E012,Completed,2024-02-14,2024-02-14 16:43:24.869461,2024-02-18 01:05:39.021170,2024-02-26 14:21:51.930579,2024-02-27 18:17:59.614068000,Medium,0,13.762495533194446,0.696815618761574,3.348774904039352,8.552927192233795,1.1639778181597222,E021,E021,FTE,Active,2,0,7.707467308356481,1.875,3.875,3.608695652173913,2024-02,1.3888888888888888,8.552927192233795,1.1096936062201213,4.5166316779622715
REQ-10408,Team D,E019,E019,E003,Completed,2024-12-15,2024-12-15 04:48:00.000000,2024-12-17 23:33:35.874326,2024-12-23 07:27:10.140825,2024-12-25 07:30:10.627839000,Medium,0,10.312623007395834,0.2,2.7816652121064815,5.3288688252199075,2.0020889700694444,E019,E019,FTE,Active,2,0,7.707467308356481,1.875,3.875,3.608695652173913,2024-12,1.6,8.140595107465277,1.056195865876615,5.466706725542865
REQ-10409,Team B,E012,E012,E012,Completed,2025-08-29,2025-08-31 22:30:20.185854,2025-09-03 05:28:22.536099,2025-09-17 13:10:52.562479,2025-09-19 04:15:20.957965000,Medium,1,21.177325902372687,2.9377336325694445,2.2903049796875,14.321180860879629,1.6281064292361112,E012,E012,Dedicated Contractor,Active,2,4,13.013392610353009,3.0,9.0,8.956521739130434,2025-08,1.6363636363636365,6.084542629635417,0.4675600599950211,31.34597613485101
REQ-10410,Team C,E006,E006,E005,Completed,2025-03-10,2025-03-10 07:42:33.656500,2025-03-14 20:41:50.940260,2025-03-22 15:36:22.069273,2025-03-23 11:35:23.212529000,Medium,0,13.48290755241898,0.3212228761574074,4.541172265740741,7.787860289502316,0.8326521210185185,E006,E006,FTE,Active,2,0,8.919905509016203,2.25,4.25,4.0,2025-03,1.6842105263157894,7.964227698483796,0.892860097053,7.545238192969957
REQ-10411,Team A,E016,E016,E016,Completed,2024-01-15,2024-01-18 11:53:29.439979,2024-01-21 16:20:54.404951,2024-01-28 00:33:09.388814,2024-01-29 12:55:51.186674000,Low,0,14.538786882800926,3.4954796293865744,3.1857056131018515,6.341840091006944,1.5157615493055556,E016,E016,FTE,Active,1,0,6.8314159208854175,1.5,2.5,2.1739130434782608,2024-01,1.7333333333333334,8.140595107465277,1.1916409719070622,3.1621235177896065
REQ-10412,Team G,E022,E022,E022,Completed,2025-05-14,2025-05-15 06:22:10.948916,2025-05-16 09:13:30.660363,2025-05-21 19:31:24.768120,2025-05-22 06:09:30.358189000,Medium,1,8.25660136792824,1.2654045013425925,1.1189781417476852,5.429098469409722,0.44312025542824074,E022,E022,FTE,Active,2,4,5.228315591921296,0.375,6.375,6.217391304347826,2025-05,1.45,8.140595107465277,1.557020605267973,5.79004372890285
REQ-10413,Team B,E001,E001,E001,Completed,2025-10-31,2025-11-02 23:32:37.527818,2025-11-05 17:53:37.618963,2025-11-16 20:17:28.488893,2025-11-17 17:00:24.535694000,Medium,0,17.708617311273148,2.980989905300926,2.764584388252315,11.09989432789352,0.8631486898263889,E001,E001,FTE,Active,2,0,13.013392610353009,3.0,5.0,4.782608695652174,2025-10,1.2142857142857142,8.140595107465277,0.6255551762104602,9.28367894152829
REQ-10414,Team E,E007,E007,E007,Completed,2024-07-15,2024-07-17 21:43:06.554813,2024-07-19 13:42:59.484079,2024-07-24 03:14:36.498032,2024-07-24 16:51:37.443453000,Medium,0,9.702516706631945,2.904936977002315,1.6665848294675925,4.563622846678241,0.5673720534837963,E007,E007,Dedicated Contractor,Active,2,0,5.667382061608796,0.75,2.75,2.4347826086956523,2024-07,1.631578947368421,7.888772195081018,1.3919605400384172,2.853917141686323
REQ-10415,Team H,E017,E017,E017,Completed,2025-07-15,2025-07-17 12:04:24.828678,2025-07-18 23:08:36.027561,2025-07-25 17:38:39.395538,2025-07-27 07:54:06.641305000,Medium,1,12.329243533622686,2.503065146736111,1.4612407278125001,6.770872314548611,1.594065344525463,E017,E017,FTE,Active,2,4,5.812891981689815,1.125,7.125,7.0,2025-07,1.8235294117647058,8.315835871724538,1.4305849649225915,8.922717766045889
REQ-10416,Team E,E007,E007,E009,Completed,2025-06-02,2025-06-04 18:37:01.635831,2025-06-06 23:26:33.022013,2025-06-14 00:49:27.368596,2025-06-14 05:37:27.368596000,Low,1,12.234344543935183,2.775713377673611,2.2010577104398146,7.0575734558217595,0.2,E007,E007,Dedicated Contractor,Active,1,4,5.667382061608796,0.75,5.75,5.565217391304348,2025-06,1.631578947368421,7.888772195081018,1.3919605400384172,6.52323918099731
REQ-10417,Team E,E017,E017,E017,Completed,2024-12-18,2024-12-18 11:44:42.589200,2024-12-19 21:59:46.679072,2024-12-26 02:04:03.252553,2024-12-28 12:29:43.108667000,Medium,1,10.520637831793982,0.4893818194444445,1.4271306698148147,6.169636267141204,2.4344890753935187,E017,E017,FTE,Active,2,4,5.667382061608796,0.75,6.75,6.608695652173913,2024-12,1.8235294117647058,8.315835871724538,1.4673152050320615,8.213062097231756
REQ-10418,Team B,E019,E019,E016,Completed,2024-05-07,2024-05-09 15:55:28.840154,2024-05-12 02:29:09.768810,2024-05-29 13:28:36.157175,2024-05-30 02:06:09.206968000,Low,0,23.08760656212963,2.663528242523148,2.4400570446296297,17.457944309780093,0.5260769651967593,E019,E019,FTE,Active,1,0,13.013392610353009,3.0,4.0,3.739130434782609,2024-05,1.6,8.140595107465277,0.6255551762104602,9.56367867003214
REQ-10419,Team A,E005,E005,E003,Completed,2025-11-30,2025-12-02 21:35:15.678989,2025-12-04 20:02:49.123884,2025-12-08 07:15:56.298641,2025-12-09 23:36:35.619082000,Medium,0,9.983745591226851,2.8994870253356484,1.9358037603587963,3.4674441522800925,1.6810106532523146,E005,E005,Shared Contractor,Active,2,0,6.8314159208854175,1.5,3.5,3.217391304347826,2025-11,1.5833333333333333,7.106494622222222,1.040266718425944,4.897016128958641
REQ-10420,Team F,E003,E003,E022,Completed,2024-02-01,2024-02-03 20:54:58.976834,2024-02-04 04:06:58.976834,2024-02-09 06:35:46.889763,2024-02-10 07:19:25.482258000,Medium,0,9.305156044652778,2.871515935578704,0.3,5.10333232556713,1.0303077835069445,E003,E003,FTE,Active,2,0,10.083046207471064,2.625,4.625,4.391304347826087,2024-02,1.65,7.23879358712963,0.7179173275796379,10.09259965676102
REQ-10421,Team D,E008,E008,E008,Completed,2025-06-25,2025-06-27 15:03:53.971047,2025-07-01 04:25:52.102925,2025-07-08 08:21:05.464092,2025-07-11 11:46:18.513592000,Medium,0,16.490492055462962,2.6277079982291665,3.556922822662037,7.163349087581019,3.142512146990741,E008,E008,FTE,Active,2,0,7.707467308356481,1.875,3.875,3.608695652173913,2025-06,1.9285714285714286,9.410966931585648,1.2210193770633606,5.699850026893881
REQ-10422,Team B,E013,E013,E006,Completed,2024-05-05,2024-05-06 19:24:20.966573,2024-05-09 11:19:24.129292,2024-05-23 14:08:07.522950,2024-05-25 16:27:42.861403000,Low,0,20.685912747719907,1.808576002002315,2.663231049988426,14.117168908078705,2.096936787650463,E013,E013,Shared Contractor,Active,1,0,13.013392610353009,3.0,4.0,3.739130434782609,2024-05,1.6923076923076923,7.271221182193287,0.5587490825727146,11.324867269917945
REQ-10423,Team E,E010,E010,E019,Completed,2025-06-15,2025-06-15 18:53:56.018989,2025-06-18 00:54:51.006697,2025-06-26 21:45:18.994124,2025-06-28 07:12:24.336917000,High,0,13.300281677280092,0.7874539234837964,2.2506364318055554,8.868379484108797,1.3938118378819444,E010,E010,Dedicated Contractor,Inactive,3,0,5.667382061608796,0.75,3.75,3.4782608695652173,2025-06,1.5,8.140595107465277,1.4363942679301933,3.632283573413274
